ECRef,RegulatedEntityName,RegulatedEntityTypeName,RegistrationStatusName,RegisterName,EntityStatusName,ReferendumName,DesignationStatusName,CompanyRegistrationNumber,ApprovedDate,FieldingCandidatesInEngland,FieldingCandidatesInScotland,FieldingCandidatesInWales,FieldingCandidatesMinorParty,ReferendumOutcome,CampaigningName,Description,DescriptionTranslation,DateDescriptionFirstApproved,FinancialYearEnd
PP11423,Rejoin EU,Political Party,Registered,Great Britain,,,,,17/02/2020,True,True,True,False,,,,,,31/12
PP6595,Renew,Political Party,Registered,Great Britain,,,,,30/10/2017,True,True,True,False,,,,,,31/12
PP74,Residents Associations of Epsom and Ewell,Political Party,Registered,Great Britain,,,,,13/12/2000,True,False,False,False,,,Residents Association of Epsom and Ewell,,23/03/2021 09:28:37,31/12
PPm12486,Residents for Chesham,Minor Party,Registered,,,,,,02/10/2020,True,False,False,True,,,,,,
PP9049,Residents for Guildford and Villages,Political Party,Registered,Great Britain,,,,,12/03/2019,True,False,False,False,,,Residents for Guildford and Villages Candidate,,17/06/2021 16:57:48,31/12
PP2468,Residents for Uttlesford,Political Party,Registered,Great Britain,,,,,29/10/2014,True,False,False,False,,,Residents for Uttlesford - Saffron Walden,,29/10/2014 15:40:49,31/12
PP2468,Residents for Uttlesford,Political Party,Registered,Great Britain,,,,,29/10/2014,True,False,False,False,,,Residents for Uttlesford - Newport,,29/10/2014 15:40:49,31/12
PP2468,Residents for Uttlesford,Political Party,Registered,Great Britain,,,,,29/10/2014,True,False,False,False,,,Residents for Uttlesford - Dunmow,,29/05/2015 14:09:20,31/12
PP8038,Residents of Wilmslow,Political Party,Registered,Great Britain,,,,,26/02/2019,True,False,False,False,,,,,,31/12
PP6808,Residents' Association of Cuddington,Political Party,Registered,Great Britain,,,,,29/05/2018,True,False,False,False,,,,,,31/12
PP836,Restoration Party,Political Party,Registered,Great Britain,,,,,12/03/2010,True,True,True,False,,,,,,31/12
PP837,Restoration Party,Political Party,Registered,Northern Ireland,,,,,12/03/2010,False,False,False,False,,,,,,31/12
PP12666,Restore Scotland,Political Party,Registered,Great Britain,,,,,12/01/2021,False,True,False,False,,,,,,31/12
PP89,Revolutionary Communist Party Britain (Marxist-Leninist),Political Party,Registered,Great Britain,,,,,09/05/2000,True,True,True,False,,,,,,31/12
PP341,Rochford District Residents,Political Party,Registered,Great Britain,,,,,09/07/2003,True,False,False,False,,,Rochford District Residents Candidate,,26/02/2018 11:02:24,31/12
PP11473,Rotherham Democratic Party,Political Party,Registered,Great Britain,,,,,26/02/2020,True,False,False,False,,,,,,31/12
PP205,Runnymede Independent Residents' Group,Political Party,Registered,Great Britain,,,,,29/10/2001,True,False,False,False,,,,,,31/12
PP2042,Sandown Independents,Political Party,Registered,Great Britain,,,,,12/03/2013,True,False,False,False,,,Sandown Independents: Working for Sandown North,,12/03/2013 17:35:51,31/12
PP2042,Sandown Independents,Political Party,Registered,Great Britain,,,,,12/03/2013,True,False,False,False,,,Sandown Independents: Working for Sandown South,,12/03/2013 17:35:51,31/12
PP2042,Sandown Independents,Political Party,Registered,Great Britain,,,,,12/03/2013,True,False,False,False,,,Sandown Independents: Working for Sandown,,12/03/2013 17:35:51,31/12
PP2042,Sandown Independents,Political Party,Registered,Great Britain,,,,,12/03/2013,True,False,False,False,,,Sandown Independents: People Before Politics,,12/03/2013 17:35:51,31/12
PP2042,Sandown Independents,Political Party,Registered,Great Britain,,,,,12/03/2013,True,False,False,False,,,Sandown Independents: Putting Sandown First,,12/03/2013 17:35:51,31/12
PP2042,Sandown Independents,Political Party,Registered,Great Britain,,,,,12/03/2013,True,False,False,False,,,Sandown Independents: Working With Local People,,12/03/2013 17:35:51,31/12
PP6718,Save Our Beeston and Holbeck Independents,Political Party,Registered,Great Britain,,,,,31/01/2018,True,False,False,False,,,,,,31/12
PP6712,Save Us Now,Political Party,Registered,Great Britain,,,,,23/03/2018,True,False,False,False,,,,,,31/12
PP12489,Scotia Future,Political Party,Registered,Great Britain,,,,,09/09/2020,False,True,False,False,,,,,,31/12
PP6852,Scotland - Unhyphenated,Political Party,Registered,Great Britain,,,,,28/08/2018,False,True,False,False,,,Scotland  Unhyphenated People Before Party,,28/08/2018 14:01:46,31/12
PP6852,Scotland - Unhyphenated,Political Party,Registered,Great Britain,,,,,28/08/2018,False,True,False,False,,,Scotland Unhyphenated Sensible Sustainable,,28/08/2018 14:01:46,31/12
PP6852,Scotland - Unhyphenated,Political Party,Registered,Great Britain,,,,,28/08/2018,False,True,False,False,,,Scotland Unhyphenated Scotland First,,28/08/2018 14:01:46,31/12
PP6852,Scotland - Unhyphenated,Political Party,Registered,Great Britain,,,,,28/08/2018,False,True,False,False,,,Scotland Unhyphenated Country Before Party,,28/08/2018 14:01:46,31/12
PP12712,Scotland's Independence Referendum Party,Political Party,Registered,Great Britain,,,,,08/02/2021,False,True,False,False,,,,,,31/12
PP768,Scottish Democratic Alliance,Political Party,Registered,Great Britain,,,,,03/07/2009,False,True,False,False,,,,,,31/12
PP2832,Scottish Democrats,Political Party,Registered,Great Britain,,,,,21/08/2015,False,True,False,False,,,Scottish Democrats Purpose Service Achievements,,21/08/2015 09:35:16,31/12
PP2832,Scottish Democrats,Political Party,Registered,Great Britain,,,,,21/08/2015,False,True,False,False,,,Scottish Democrats Freedom & Equality,,21/08/2015 09:35:16,31/12
PP2832,Scottish Democrats,Political Party,Registered,Great Britain,,,,,21/08/2015,False,True,False,False,,,Scottish Democrats a new world awaits,,21/08/2015 09:35:16,31/12
PP12671,Scottish Eco-Devolutionist Party (SEDP),Political Party,Registered,Great Britain,,,,,19/03/2021,False,True,False,False,,,,,,31/12
PP6380,Scottish Family Party,Political Party,Registered,Great Britain,,,,,11/09/2017,True,True,True,False,,,Scottish Family Party - a New Voice,,11/09/2017 12:18:25,31/12
PP6380,Scottish Family Party,Political Party,Registered,Great Britain,,,,,11/09/2017,True,True,True,False,,,Scottish Family Party - challenging the consensus,,11/09/2017 12:18:25,31/12
PP6380,Scottish Family Party,Political Party,Registered,Great Britain,,,,,11/09/2017,True,True,True,False,,,Scottish Family Party - breaking the mould,,11/09/2017 12:18:25,31/12
PP6380,Scottish Family Party,Political Party,Registered,Great Britain,,,,,11/09/2017,True,True,True,False,,,Scottish Family Party - a different perspective,,11/09/2017 12:18:25,31/12
PP6380,Scottish Family Party,Political Party,Registered,Great Britain,,,,,11/09/2017,True,True,True,False,,,Scottish Family Party - speaking the truth,,11/09/2017 12:18:25,31/12
PP6380,Scottish Family Party,Political Party,Registered,Great Britain,,,,,11/09/2017,True,True,True,False,,,Scottish Family Party - Putting Families First,,11/09/2017 12:18:25,31/12
PP6380,Scottish Family Party,Political Party,Registered,Great Britain,,,,,11/09/2017,True,True,True,False,,,Scottish Family Party - Standing for Life,,11/09/2017 12:18:25,31/12
PP6380,Scottish Family Party,Political Party,Registered,Great Britain,,,,,11/09/2017,True,True,True,False,,,Scottish Family Party - Challenging Political Correctness,,11/09/2017 12:18:25,31/12
PP6380,Scottish Family Party,Political Party,Registered,Great Britain,,,,,11/09/2017,True,True,True,False,,,Scottish Family Party - Fearlessly Speaking Truth,,11/09/2017 12:18:25,31/12
PP6380,Scottish Family Party,Political Party,Registered,Great Britain,,,,,11/09/2017,True,True,True,False,,,Scottish Family Party - Defending Traditional Values,,08/02/2021 12:18:59,31/12
PP6380,Scottish Family Party,Political Party,Registered,Great Britain,,,,,11/09/2017,True,True,True,False,,,Scottish Family Party - Promoting Traditional Values,,08/02/2021 12:18:59,31/12
PP6380,Scottish Family Party,Political Party,Registered,Great Britain,,,,,11/09/2017,True,True,True,False,,,"Scottish Family Party: Pro-Family, Pro-Marriage, Pro-Life",,19/03/2021 17:18:58,31/12
PP130,Scottish Green Party,Political Party,Registered,Great Britain,,,,,04/04/2001,False,True,False,False,,,Scottish Greens,,15/03/2016 12:54:49,31/12
PP130,Scottish Green Party,Political Party,Registered,Great Britain,,,,,04/04/2001,False,True,False,False,,,Scottish Greens - Power In Your Hands,,10/03/2017 10:39:50,31/12
PP3906,Scottish Libertarian Party,Political Party,Registered,Great Britain,,,,,02/03/2016,False,True,False,False,,,,,,31/12
PP102,Scottish National Party (SNP),Political Party,Registered,Great Britain,,,,,14/01/1999,False,True,False,False,,,Scottish National Party (Leader – Nicola Sturgeon),,09/03/2016 13:34:12,31/12
PP102,Scottish National Party (SNP),Political Party,Registered,Great Britain,,,,,14/01/1999,False,True,False,False,,,Scottish National Party – Stronger for Scotland,,09/03/2016 13:34:12,31/12
PP102,Scottish National Party (SNP),Political Party,Registered,Great Britain,,,,,14/01/1999,False,True,False,False,,,Both Votes SNP for IndyRef2,,29/03/2021 13:01:14,31/12
PP102,Scottish National Party (SNP),Political Party,Registered,Great Britain,,,,,14/01/1999,False,True,False,False,,,Nicola Sturgeon for SNP First Minister,,29/03/2021 13:01:14,31/12
PP102,Scottish National Party (SNP),Political Party,Registered,Great Britain,,,,,14/01/1999,False,True,False,False,,,Vote SNP for IndyRef2,,29/03/2021 13:01:14,31/12
PP46,Scottish Socialist Party,Political Party,Registered,Great Britain,,,,,25/02/1999,False,True,False,False,,,Scottish Socialist Party - Save Our Schools,,02/02/2001 00:00:00,31/12
PP46,Scottish Socialist Party,Political Party,Registered,Great Britain,,,,,25/02/1999,False,True,False,False,,,Scottish Socialist Party – Save our services,,24/03/2011 16:05:05,31/12
PP46,Scottish Socialist Party,Political Party,Registered,Great Britain,,,,,25/02/1999,False,True,False,False,,,Scottish Socialist Party – Save public services,,24/03/2011 16:05:05,31/12
PP46,Scottish Socialist Party,Political Party,Registered,Great Britain,,,,,25/02/1999,False,True,False,False,,,Scottish Socialist Party – People not profit,,24/03/2011 16:05:05,31/12
PP46,Scottish Socialist Party,Political Party,Registered,Great Britain,,,,,25/02/1999,False,True,False,False,,,Scottish Socialist Party – Free public transport,,24/03/2011 16:05:05,31/12
PP46,Scottish Socialist Party,Political Party,Registered,Great Britain,,,,,25/02/1999,False,True,False,False,,,Scottish Socialist Party-Scotland's Socialist Party,,14/09/2015 17:31:04,31/12
PP809,Scottish Unionist Party,Political Party,Registered,Great Britain,,,,,10/02/2010,False,True,False,False,,,"Scottish Unionists, Proudly Scottish, Proudly British",,10/02/2010 00:00:00,31/12
PP809,Scottish Unionist Party,Political Party,Registered,Great Britain,,,,,10/02/2010,False,True,False,False,,,"Scottish Unionist Party, British and Proud",,10/02/2010 00:00:00,31/12
PP809,Scottish Unionist Party,Political Party,Registered,Great Britain,,,,,10/02/2010,False,True,False,False,,,"Scottish Unionist Party, United We Stand",,10/02/2010 00:00:00,31/12
PP809,Scottish Unionist Party,Political Party,Registered,Great Britain,,,,,10/02/2010,False,True,False,False,,,"Scottish Unionist Party, Stronger United",,10/02/2010 00:00:00,31/12
PP809,Scottish Unionist Party,Political Party,Registered,Great Britain,,,,,10/02/2010,False,True,False,False,,,Scottish Unionists,,10/02/2010 00:00:00,31/12
PP55,SDLP (Social Democratic & Labour Party),Political Party,Registered,Northern Ireland,,,,,14/01/1999,False,False,False,False,,,,,,31/12
PP4182,Seaham Community Party,Political Party,Registered,Great Britain,,,,,11/08/2016,True,False,False,False,,,Our Future Together Seaham Community Party,,11/08/2016 11:08:49,1/1
PP2803,Self-Ownership Party,Political Party,Registered,Great Britain,,,,,03/07/2015,True,False,False,False,,,,,,31/12
PP12747,Shevington Independents,Political Party,Registered,Great Britain,,,,,17/03/2021,True,False,False,False,,,Shevington Independents working for you,,17/03/2021 11:30:30,31/12
PP12747,Shevington Independents,Political Party,Registered,Great Britain,,,,,17/03/2021,True,False,False,False,,,Shevington Independents Representing you,,17/03/2021 11:30:30,31/12
PP12747,Shevington Independents,Political Party,Registered,Great Britain,,,,,17/03/2021,True,False,False,False,,,Voice of Shevington is Shevington independents,,17/03/2021 11:30:30,31/12
PPm12621,Shildon and Dene Valley Independent Party,Minor Party,Registered,,,,,,11/11/2020,True,False,False,True,,,,,,
PPm3977,Shiromani Akali Dal Amritsar UK,Minor Party,Registered,,,,,,06/05/2016,True,False,False,True,,,,,,
PP10290,Shropshire Party,Political Party,Registered,Great Britain,,,,,07/11/2019,True,False,False,False,,,Shropshire Party candidate,,07/11/2019 16:59:48,31/12
PP39,Sinn Féin,Political Party,Registered,Northern Ireland,,,,,14/01/1999,False,False,False,False,,,,,,31/12
PP6816,Skegness urban district society,Political Party,Registered,Great Britain,,,,,08/08/2018,True,False,False,False,,,"Skegness urban district society, (SUDS)",,08/08/2018 16:35:30,31/12
PP7956,Skelmersdale Independent Party,Political Party,Registered,Great Britain,,,,,04/02/2019,True,False,False,False,,,Skelmersdale Independents Working For Skelmersdale,,04/02/2019 11:25:29,31/12
PP7956,Skelmersdale Independent Party,Political Party,Registered,Great Britain,,,,,04/02/2019,True,False,False,False,,,Skelmersdale Independents Representing Ashurst First,,04/02/2019 11:25:29,31/12
PP7956,Skelmersdale Independent Party,Political Party,Registered,Great Britain,,,,,04/02/2019,True,False,False,False,,,Skelmersdale Independents Representing Digmoor First,,04/02/2019 11:25:29,31/12
PP7956,Skelmersdale Independent Party,Political Party,Registered,Great Britain,,,,,04/02/2019,True,False,False,False,,,Skelmersdale Independents Representing Moorside First,,04/02/2019 11:25:29,31/12
PP7956,Skelmersdale Independent Party,Political Party,Registered,Great Britain,,,,,04/02/2019,True,False,False,False,,,Skelmersdale Independents Representing Tanhouse First,,04/02/2019 11:25:29,31/12
PP7956,Skelmersdale Independent Party,Political Party,Registered,Great Britain,,,,,04/02/2019,True,False,False,False,,,Skelmersdale Independents Representing Up Holland First,,04/02/2019 11:25:29,31/12
PP7956,Skelmersdale Independent Party,Political Party,Registered,Great Britain,,,,,04/02/2019,True,False,False,False,,,Skelmersdale Independents putting Skem First,,03/09/2020 14:23:54,31/12
PP243,Social Democratic Party,Political Party,Registered,Great Britain,,,,,24/07/2002,True,True,True,False,,,Social Democratic Party Scotland,,16/02/2017 11:41:24,31/12
PP243,Social Democratic Party,Political Party,Registered,Great Britain,,,,,24/07/2002,True,True,True,False,,,Social Democratic Party: Fighting For Brexit,,06/03/2019 15:21:43,31/12
PP559,Socialist Alliance,Political Party,Registered,Great Britain,,,,,30/01/2007,True,False,True,False,,,,,,31/12
PP108,Socialist Alternative,Political Party,Registered,Great Britain,,,,,25/03/1999,True,False,True,False,,,Socialist Alternative - Save Our Services,,06/02/2001 00:00:00,31/12
PP108,Socialist Alternative,Political Party,Registered,Great Britain,,,,,25/03/1999,True,False,True,False,,,Socialist Alternative - Save Local Health Services,,06/02/2001 00:00:00,31/12
PP108,Socialist Alternative,Political Party,Registered,Great Britain,,,,,25/03/1999,True,False,True,False,,,Socialist Alternative (Nellist),,06/02/2001 00:00:00,31/12
PP108,Socialist Alternative,Political Party,Registered,Great Britain,,,,,25/03/1999,True,False,True,False,,,Socialist Alternative,,06/02/2001 00:00:00,31/12
PP108,Socialist Alternative,Political Party,Registered,Great Britain,,,,,25/03/1999,True,False,True,False,,,Socialist Alternative - Save Our Health Service,,06/02/2001 00:00:00,31/12
PP108,Socialist Alternative,Political Party,Registered,Great Britain,,,,,25/03/1999,True,False,True,False,,,Socialist Alternative - Save Our Schools,,06/02/2001 00:00:00,31/12
PP108,Socialist Alternative,Political Party,Registered,Great Britain,,,,,25/03/1999,True,False,True,False,,,The Socialist Alternative Candidate,,06/02/2001 00:00:00,31/12
PP108,Socialist Alternative,Political Party,Registered,Great Britain,,,,,25/03/1999,True,False,True,False,,,Socialist Alternative - Putting People First,,11/03/2014 12:46:35,31/12
PP633,Socialist Equality Party,Political Party,Registered,Great Britain,,,,,27/02/2007,True,True,True,False,,,,,,31/12
PP73,Socialist Labour Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,,,,31/12
