Short Codes ,Utility,MRP Poll Sheet,Con,Lab,LD,Green,SNP,PC,Reform,Other,Single Top Progressive
UKPARL.2025.MKF,4,Survation MRP (List),14.50%,57.09%,5.08%,6.88%,NI,NI,13.74%,2.70%,Lab
UKPARL.2025.MKF,5,AVERAGE,16.77%,55.97%,4.24%,5.16%,0.00%,0.00%,16.34%,1.51%,TRUE
UKPARL.2025.MKM,1,YOUGOV MRPs (List),35.87%,17.71%,32.56%,3.85%,0.00%,0.00%,9.20%,0.81%,LD
UKPARL.2025.MKM,2,Electoral Calculus MRP (List),36.00%,27.00%,23.00%,4.00%,0.00%,0.00%,10.00%,0.00%,Lab
UKPARL.2025.MKM,3,MIC MRP (List),43.40%,25.45%,21.74%,3.19%,0.00%,0.00%,5.75%,0.48%,Lab
UKPARL.2025.MKM,4,Survation MRP (List),29.26%,20.60%,21.51%,16.99%,NI,NI,11.64%,NI,LD
UKPARL.2025.MKM,5,AVERAGE,36.13%,22.69%,24.70%,7.01%,0.00%,0.00%,9.15%,0.43%,FALSE
UKPARL.2025.MKN,1,YOUGOV MRPs (List),30.11%,47.87%,5.09%,6.90%,0.00%,0.00%,9.23%,0.81%,Lab
UKPARL.2025.MKN,2,Electoral Calculus MRP (List),26.00%,49.00%,6.00%,5.00%,0.00%,0.00%,12.00%,1.00%,Lab
UKPARL.2025.MKN,3,MIC MRP (List),34.01%,45.87%,8.37%,4.42%,0.00%,0.00%,6.79%,0.54%,Lab
UKPARL.2025.MKN,4,Survation MRP (List),28.52%,43.98%,10.46%,2.41%,NI,NI,14.63%,NI,Lab
UKPARL.2025.MKN,5,AVERAGE,29.66%,46.68%,7.48%,4.68%,0.00%,0.00%,10.66%,0.78%,TRUE
UKPARL.2025.MLE,1,YOUGOV MRPs (List),39.32%,34.96%,7.41%,6.09%,0.00%,0.00%,11.41%,0.81%,Lab
UKPARL.2025.MLE,2,Electoral Calculus MRP (List),35.00%,40.00%,5.00%,7.00%,0.00%,0.00%,13.00%,0.00%,Lab
UKPARL.2025.MLE,3,MIC MRP (List),37.37%,37.07%,6.96%,7.01%,0.00%,0.00%,10.35%,1.24%,Lab
UKPARL.2025.MLE,4,Survation MRP (List),27.53%,26.30%,7.60%,7.20%,NI,NI,31.38%,NI,Lab
UKPARL.2025.MLE,5,AVERAGE,34.80%,34.58%,6.74%,6.82%,0.00%,0.00%,16.54%,0.68%,TRUE
UKPARL.2025.MMS,1,YOUGOV MRPs (List),33.37%,43.82%,4.18%,3.21%,0.00%,7.01%,7.60%,0.80%,Lab
UKPARL.2025.MMS,2,Electoral Calculus MRP (List),41.00%,41.00%,2.00%,4.00%,0.00%,3.00%,8.00%,0.00%,Lab
UKPARL.2025.MMS,3,MIC MRP (List),33.16%,39.46%,4.81%,4.77%,0.00%,5.80%,9.67%,2.33%,Lab
UKPARL.2025.MMS,4,Survation MRP (List),26.62%,46.38%,4.81%,5.96%,NI,3.84%,10.45%,1.94%,Lab
UKPARL.2025.MMS,5,AVERAGE,33.54%,42.66%,3.95%,4.48%,0.00%,4.91%,8.93%,1.27%,TRUE
UKPARL.2025.MNF,1,YOUGOV MRPs (List),39.18%,34.74%,8.21%,3.16%,0.00%,0.00%,13.90%,0.81%,Lab
UKPARL.2025.MNF,2,Electoral Calculus MRP (List),38.00%,41.00%,4.00%,5.00%,0.00%,0.00%,12.00%,1.00%,Lab
UKPARL.2025.MNF,3,MIC MRP (List),43.28%,32.59%,9.40%,5.20%,0.00%,0.00%,8.51%,1.02%,Lab
UKPARL.2025.MNF,4,Survation MRP (List),32.49%,36.91%,10.80%,0.67%,NI,NI,19.12%,NI,Lab
UKPARL.2025.MNF,5,AVERAGE,38.24%,36.31%,8.10%,3.51%,0.00%,0.00%,13.38%,0.94%,TRUE
UKPARL.2025.MNS,1,YOUGOV MRPs (List),28.85%,23.32%,2.50%,5.36%,33.86%,0.00%,5.17%,0.95%,SNP
UKPARL.2025.MNS,2,Electoral Calculus MRP (List),21.00%,24.00%,6.00%,9.00%,31.00%,0.00%,0.00%,9.00%,SNP
UKPARL.2025.MNS,3,MIC MRP (List),25.84%,17.61%,12.54%,5.38%,32.13%,0.00%,4.39%,2.11%,SNP
UKPARL.2025.MNS,4,Survation MRP (List),25.04%,17.58%,6.02%,2.46%,36.18%,NI,11.27%,1.45%,SNP
UKPARL.2025.MNS,5,AVERAGE,25.18%,20.63%,6.77%,5.55%,33.29%,0.00%,5.21%,3.38%,TRUE
UKPARL.2025.MOR,1,YOUGOV MRPs (List),33.57%,39.06%,11.87%,4.43%,0.00%,0.00%,10.24%,0.82%,Lab
UKPARL.2025.MOR,2,Electoral Calculus MRP (List),30.00%,44.00%,8.00%,4.00%,0.00%,0.00%,14.00%,1.00%,Lab
UKPARL.2025.MOR,3,MIC MRP (List),34.99%,33.78%,15.89%,6.19%,0.00%,0.00%,8.51%,0.64%,Lab
UKPARL.2025.MOR,4,Survation MRP (List),25.39%,47.75%,7.27%,5.65%,NI,NI,13.95%,NI,Lab
UKPARL.2025.MOR,5,AVERAGE,30.99%,41.15%,10.76%,5.07%,0.00%,0.00%,11.68%,0.82%,TRUE
UKPARL.2025.MRH,1,YOUGOV MRPs (List),1.05%,77.53%,3.82%,12.93%,0.00%,0.00%,3.86%,0.81%,Lab
UKPARL.2025.MRH,2,Electoral Calculus MRP (List),3.00%,69.00%,3.00%,15.00%,0.00%,0.00%,8.00%,2.00%,Lab
UKPARL.2025.MRH,3,MIC MRP (List),8.45%,70.76%,2.94%,11.95%,0.00%,0.00%,4.11%,1.79%,Lab
UKPARL.2025.MRH,4,Survation MRP (List),12.98%,64.99%,NI,7.89%,NI,NI,10.84%,3.30%,Lab
UKPARL.2025.MRH,5,AVERAGE,6.37%,70.57%,3.25%,11.94%,0.00%,0.00%,6.70%,1.98%,TRUE
UKPARL.2025.MSE,1,YOUGOV MRPs (List),37.77%,32.57%,11.79%,5.34%,0.00%,0.00%,11.73%,0.81%,Lab
UKPARL.2025.MSE,2,Electoral Calculus MRP (List),37.00%,35.00%,9.00%,9.00%,0.00%,0.00%,10.00%,0.00%,Lab
UKPARL.2025.MSE,3,MIC MRP (List),38.08%,34.12%,14.07%,5.44%,0.00%,0.00%,7.50%,0.79%,Lab
UKPARL.2025.MSE,4,Survation MRP (List),30.79%,27.33%,7.08%,13.32%,NI,NI,21.48%,NI,Lab
UKPARL.2025.MSE,5,AVERAGE,35.91%,32.25%,10.48%,8.27%,0.00%,0.00%,12.68%,0.53%,TRUE
UKPARL.2025.MSP,1,YOUGOV MRPs (List),33.39%,42.60%,3.60%,2.75%,0.00%,7.43%,9.42%,0.81%,Lab
UKPARL.2025.MSP,2,Electoral Calculus MRP (List),34.00%,46.00%,3.00%,2.00%,0.00%,5.00%,10.00%,0.00%,Lab
UKPARL.2025.MSP,3,MIC MRP (List),29.42%,45.78%,2.18%,1.68%,0.00%,8.72%,10.95%,1.28%,Lab
UKPARL.2025.MSP,4,Survation MRP (List),35.68%,45.47%,2.26%,1.20%,NI,0.40%,14.47%,0.53%,Lab
UKPARL.2025.MSP,5,AVERAGE,33.12%,44.96%,2.76%,1.91%,0.00%,5.39%,11.21%,0.66%,TRUE
UKPARL.2025.MSU,1,YOUGOV MRPs (List),31.67%,24.13%,29.48%,5.55%,0.00%,0.00%,8.16%,1.00%,LD
UKPARL.2025.MSU,2,Electoral Calculus MRP (List),28.00%,30.00%,27.00%,7.00%,0.00%,0.00%,7.00%,0.00%,Lab
UKPARL.2025.MSU,3,MIC MRP (List),30.15%,23.73%,27.82%,8.87%,0.00%,0.00%,8.86%,0.56%,LD
UKPARL.2025.MSU,4,Survation MRP (List),26.14%,30.63%,23.58%,8.45%,NI,NI,10.59%,0.61%,Lab
UKPARL.2025.MSU,5,AVERAGE,28.99%,27.12%,26.97%,7.47%,0.00%,0.00%,8.65%,0.54%,FALSE
UKPARL.2025.MTA,1,YOUGOV MRPs (List),10.38%,44.41%,4.33%,5.55%,0.00%,16.97%,13.53%,4.82%,Lab
UKPARL.2025.MTA,2,Electoral Calculus MRP (List),12.00%,56.00%,3.00%,4.00%,0.00%,13.00%,12.00%,1.00%,Lab
UKPARL.2025.MTA,3,MIC MRP (List),16.49%,50.55%,3.50%,3.99%,0.00%,10.65%,13.54%,1.28%,Lab
UKPARL.2025.MTA,4,Survation MRP (List),8.17%,43.87%,2.69%,9.20%,NI,13.76%,21.25%,1.06%,Lab
UKPARL.2025.MTA,5,AVERAGE,11.76%,48.71%,3.38%,5.69%,0.00%,13.60%,15.08%,2.04%,TRUE
UKPARL.2025.MTE,1,YOUGOV MRPs (List),8.79%,55.74%,6.00%,10.02%,0.00%,0.00%,14.55%,4.91%,Lab
UKPARL.2025.MTE,2,Electoral Calculus MRP (List),11.00%,61.00%,3.00%,6.00%,0.00%,0.00%,17.00%,2.00%,Lab
UKPARL.2025.MTE,3,MIC MRP (List),19.12%,58.37%,5.23%,4.43%,0.00%,0.00%,9.45%,3.40%,Lab
UKPARL.2025.MTE,4,Survation MRP (List),14.19%,53.82%,1.97%,2.45%,NI,NI,23.82%,3.75%,Lab
UKPARL.2025.MTE,5,AVERAGE,13.28%,57.23%,4.05%,5.72%,0.00%,0.00%,16.20%,3.51%,TRUE
UKPARL.2025.MWC,1,YOUGOV MRPs (List),3.31%,48.60%,2.72%,5.83%,30.71%,0.00%,3.02%,5.81%,Lab
UKPARL.2025.MWC,2,Electoral Calculus MRP (List),7.00%,43.00%,5.00%,6.00%,33.00%,0.00%,0.00%,7.00%,Lab
UKPARL.2025.MWC,3,MIC MRP (List),13.38%,37.72%,5.18%,1.18%,35.63%,0.00%,4.40%,2.51%,Lab
UKPARL.2025.MWC,4,Survation MRP (List),13.27%,36.50%,2.61%,0.49%,40.52%,NI,4.38%,2.23%,SNP
UKPARL.2025.MWC,5,AVERAGE,9.24%,41.46%,3.88%,3.38%,34.97%,0.00%,2.95%,4.39%,FALSE
UKPARL.2025.MWI,1,YOUGOV MRPs (List),3.94%,71.07%,6.26%,14.52%,0.00%,0.00%,3.37%,0.83%,Lab
UKPARL.2025.MWI,2,Electoral Calculus MRP (List),5.00%,67.00%,7.00%,13.00%,0.00%,0.00%,7.00%,1.00%,Lab
UKPARL.2025.MWI,3,MIC MRP (List),11.09%,67.16%,10.31%,6.16%,0.00%,0.00%,3.86%,1.42%,Lab
UKPARL.2025.MWI,4,Survation MRP (List),7.74%,63.33%,9.52%,9.82%,NI,NI,5.48%,4.10%,Lab
UKPARL.2025.MWI,5,AVERAGE,6.94%,67.14%,8.27%,10.88%,0.00%,0.00%,4.93%,1.84%,TRUE
UKPARL.2025.NAA,1,YOUGOV MRPs (List),11.37%,38.07%,2.44%,4.58%,33.38%,0.00%,4.41%,5.75%,Lab
UKPARL.2025.NAA,2,Electoral Calculus MRP (List),13.00%,30.00%,5.00%,9.00%,35.00%,0.00%,0.00%,7.00%,SNP
UKPARL.2025.NAA,3,MIC MRP (List),19.14%,30.06%,6.45%,1.48%,36.68%,0.00%,5.03%,1.15%,SNP
UKPARL.2025.NAA,4,Survation MRP (List),17.42%,29.55%,3.54%,2.23%,37.43%,NI,5.24%,4.59%,SNP
UKPARL.2025.NAA,5,AVERAGE,15.23%,31.92%,4.36%,4.32%,35.62%,0.00%,3.67%,4.62%,FALSE
UKPARL.2025.NAH,1,YOUGOV MRPs (List),12.13%,52.02%,5.68%,5.67%,0.00%,0.00%,20.39%,4.11%,Lab
UKPARL.2025.NAH,2,Electoral Calculus MRP (List),15.00%,56.00%,2.00%,5.00%,0.00%,0.00%,20.00%,1.00%,Lab
UKPARL.2025.NAH,3,MIC MRP (List),24.36%,48.87%,5.48%,4.25%,0.00%,0.00%,14.60%,2.44%,Lab
UKPARL.2025.NAH,4,Survation MRP (List),14.48%,43.20%,9.62%,2.99%,NI,NI,29.71%,NI,Lab
UKPARL.2025.NAH,5,AVERAGE,16.49%,50.02%,5.69%,4.48%,0.00%,0.00%,21.18%,2.52%,TRUE
UKPARL.2025.NAS,1,YOUGOV MRPs (List),23.89%,52.05%,3.78%,4.51%,0.00%,0.00%,14.96%,0.81%,Lab
UKPARL.2025.NAS,2,Electoral Calculus MRP (List),20.00%,57.00%,5.00%,4.00%,0.00%,0.00%,13.00%,0.00%,Lab
UKPARL.2025.NAS,3,MIC MRP (List),32.34%,46.58%,5.60%,3.83%,0.00%,0.00%,10.75%,0.89%,Lab
UKPARL.2025.NAS,4,Survation MRP (List),18.79%,40.79%,4.23%,11.17%,NI,NI,23.76%,1.26%,Lab
UKPARL.2025.NAS,5,AVERAGE,23.75%,49.11%,4.65%,5.88%,0.00%,0.00%,15.62%,0.74%,TRUE
UKPARL.2025.NBD,1,YOUGOV MRPs (List),38.62%,33.90%,9.20%,5.75%,0.00%,0.00%,11.72%,0.81%,Lab
UKPARL.2025.NBD,2,Electoral Calculus MRP (List),29.00%,38.00%,13.00%,5.00%,0.00%,0.00%,14.00%,1.00%,Lab
UKPARL.2025.NBD,3,MIC MRP (List),41.50%,32.25%,12.50%,4.26%,0.00%,0.00%,8.14%,1.35%,Lab
UKPARL.2025.NBD,4,Survation MRP (List),33.39%,34.28%,8.50%,5.46%,NI,NI,18.37%,NI,Lab
UKPARL.2025.NBD,5,AVERAGE,35.63%,34.61%,10.80%,5.12%,0.00%,0.00%,13.06%,1.05%,TRUE
UKPARL.2025.NBY,1,YOUGOV MRPs (List),32.70%,14.74%,36.80%,5.49%,0.00%,0.00%,9.45%,0.82%,LD
UKPARL.2025.NBY,2,Electoral Calculus MRP (List),30.00%,22.00%,33.00%,4.00%,0.00%,0.00%,10.00%,0.00%,LD
UKPARL.2025.NBY,3,MIC MRP (List),35.62%,15.79%,35.03%,6.26%,0.00%,0.00%,6.91%,0.40%,LD
UKPARL.2025.NBY,4,Survation MRP (List),24.34%,12.39%,45.04%,8.35%,NI,NI,9.20%,0.68%,LD
UKPARL.2025.NBY,5,AVERAGE,30.67%,16.23%,37.47%,6.02%,0.00%,0.00%,8.89%,0.48%,TRUE
UKPARL.2025.NCE,1,YOUGOV MRPs (List),7.65%,64.64%,7.12%,9.89%,0.00%,0.00%,9.88%,0.82%,Lab
UKPARL.2025.NCE,2,Electoral Calculus MRP (List),9.00%,66.00%,5.00%,8.00%,0.00%,0.00%,11.00%,1.00%,Lab
UKPARL.2025.NCE,3,MIC MRP (List),16.65%,63.58%,7.05%,4.12%,0.00%,0.00%,7.69%,0.90%,Lab
UKPARL.2025.NCE,4,Survation MRP (List),15.41%,50.41%,6.54%,9.06%,NI,NI,12.71%,5.87%,Lab
UKPARL.2025.NCE,5,AVERAGE,12.18%,61.16%,6.43%,7.77%,0.00%,0.00%,10.32%,2.15%,TRUE
UKPARL.2025.NCL,1,YOUGOV MRPs (List),10.93%,64.82%,4.71%,8.52%,0.00%,0.00%,10.81%,0.21%,Lab
UKPARL.2025.NCL,2,Electoral Calculus MRP (List),10.00%,63.00%,3.00%,8.00%,0.00%,0.00%,14.00%,1.00%,Lab
UKPARL.2025.NCL,3,MIC MRP (List),18.93%,63.06%,3.79%,3.84%,0.00%,0.00%,9.00%,1.39%,Lab
UKPARL.2025.NCL,4,Survation MRP (List),17.22%,49.89%,6.86%,8.34%,NI,NI,13.55%,4.14%,Lab
UKPARL.2025.NCL,5,AVERAGE,14.27%,60.19%,4.59%,7.18%,0.00%,0.00%,11.84%,1.68%,TRUE
UKPARL.2025.NCN,1,YOUGOV MRPs (List),16.34%,57.57%,8.11%,8.63%,0.00%,0.00%,8.54%,0.82%,Lab
UKPARL.2025.NCN,2,Electoral Calculus MRP (List),14.00%,56.00%,10.00%,8.00%,0.00%,0.00%,11.00%,1.00%,Lab
UKPARL.2025.NCN,3,MIC MRP (List),20.81%,51.64%,13.26%,3.69%,0.00%,0.00%,9.97%,0.64%,Lab
UKPARL.2025.NCN,4,Survation MRP (List),15.21%,63.01%,5.49%,3.14%,NI,NI,10.34%,2.81%,Lab
UKPARL.2025.NCN,5,AVERAGE,16.59%,57.05%,9.21%,5.87%,0.00%,0.00%,9.96%,1.32%,TRUE
UKPARL.2025.NCR,1,YOUGOV MRPs (List),33.22%,13.85%,37.63%,2.81%,0.00%,0.00%,11.67%,0.83%,LD
UKPARL.2025.NCR,2,Electoral Calculus MRP (List),31.00%,22.00%,28.00%,5.00%,0.00%,0.00%,14.00%,0.00%,LD
UKPARL.2025.NCR,3,MIC MRP (List),43.56%,20.38%,26.95%,1.93%,0.00%,0.00%,6.57%,0.60%,LD
UKPARL.2025.NCR,4,Survation MRP (List),23.36%,15.86%,40.14%,0.89%,NI,NI,18.92%,0.83%,LD
UKPARL.2025.NCR,5,AVERAGE,32.79%,18.02%,33.18%,2.66%,0.00%,0.00%,12.79%,0.56%,TRUE
UKPARL.2025.NCT,1,YOUGOV MRPs (List),39.06%,25.42%,19.71%,5.76%,0.00%,0.00%,9.24%,0.80%,Lab
UKPARL.2025.NCT,2,Electoral Calculus MRP (List),33.00%,32.00%,15.00%,8.00%,0.00%,0.00%,12.00%,1.00%,Lab
UKPARL.2025.NCT,3,MIC MRP (List),36.30%,23.44%,21.92%,8.87%,0.00%,0.00%,8.99%,0.48%,Lab
UKPARL.2025.NCT,4,Survation MRP (List),23.90%,23.85%,23.09%,15.27%,NI,NI,12.78%,1.10%,Lab
UKPARL.2025.NCT,5,AVERAGE,33.07%,26.18%,19.93%,9.47%,0.00%,0.00%,10.75%,0.85%,TRUE
UKPARL.2025.NDH,1,YOUGOV MRPs (List),16.63%,55.69%,5.02%,7.23%,0.00%,0.00%,15.27%,0.15%,Lab
UKPARL.2025.NDH,2,Electoral Calculus MRP (List),15.00%,58.00%,5.00%,5.00%,0.00%,0.00%,15.00%,1.00%,Lab
UKPARL.2025.NDH,3,MIC MRP (List),25.46%,52.33%,5.27%,3.92%,0.00%,0.00%,11.50%,1.51%,Lab
UKPARL.2025.NDH,4,Survation MRP (List),13.33%,47.21%,9.47%,3.49%,NI,NI,24.96%,1.54%,Lab
UKPARL.2025.NDH,5,AVERAGE,17.60%,53.31%,6.19%,4.91%,0.00%,0.00%,16.68%,1.05%,TRUE
UKPARL.2025.NDS,1,YOUGOV MRPs (List),37.37%,16.13%,30.64%,4.20%,0.00%,0.00%,10.85%,0.81%,LD
UKPARL.2025.NDS,2,Electoral Calculus MRP (List),42.00%,33.00%,7.00%,7.00%,0.00%,0.00%,11.00%,0.00%,Lab
UKPARL.2025.NDS,3,MIC MRP (List),41.62%,23.70%,20.29%,4.54%,0.00%,0.00%,9.38%,0.46%,Lab
UKPARL.2025.NDS,4,Survation MRP (List),27.67%,24.81%,30.26%,7.33%,NI,NI,9.35%,0.58%,LD
UKPARL.2025.NDS,5,AVERAGE,37.17%,24.41%,22.05%,5.77%,0.00%,0.00%,10.15%,0.46%,FALSE
UKPARL.2025.NDV,1,YOUGOV MRPs (List),30.87%,12.93%,41.96%,3.63%,0.00%,0.00%,10.51%,0.10%,LD
UKPARL.2025.NDV,2,Electoral Calculus MRP (List),30.00%,22.00%,30.00%,4.00%,0.00%,0.00%,13.00%,0.00%,LD
UKPARL.2025.NDV,3,MIC MRP (List),33.33%,15.44%,32.89%,7.49%,0.00%,0.00%,10.32%,0.53%,LD
UKPARL.2025.NDV,4,Survation MRP (List),27.33%,23.16%,23.67%,14.52%,NI,NI,10.57%,0.75%,LD
UKPARL.2025.NDV,5,AVERAGE,30.38%,18.38%,32.13%,7.41%,0.00%,0.00%,11.10%,0.35%,TRUE
UKPARL.2025.NEC,1,YOUGOV MRPs (List),40.99%,30.34%,6.83%,4.71%,0.00%,0.00%,16.34%,0.80%,Lab
UKPARL.2025.NEC,2,Electoral Calculus MRP (List),42.00%,36.00%,4.00%,5.00%,0.00%,0.00%,13.00%,0.00%,Lab
UKPARL.2025.NEC,3,MIC MRP (List),45.76%,30.84%,8.77%,3.81%,0.00%,0.00%,10.23%,0.58%,Lab
UKPARL.2025.NEC,4,Survation MRP (List),32.88%,22.31%,8.53%,10.73%,NI,NI,23.83%,1.73%,Lab
UKPARL.2025.NEC,5,AVERAGE,40.41%,29.87%,7.03%,6.06%,0.00%,0.00%,15.85%,0.78%,TRUE
UKPARL.2025.NED,1,YOUGOV MRPs (List),31.93%,44.10%,6.27%,4.88%,0.00%,0.00%,12.02%,0.81%,Lab
UKPARL.2025.NED,2,Electoral Calculus MRP (List),32.00%,47.00%,4.00%,3.00%,0.00%,0.00%,13.00%,0.00%,Lab
UKPARL.2025.NED,3,MIC MRP (List),34.24%,43.04%,5.67%,4.70%,0.00%,0.00%,11.45%,0.89%,Lab
UKPARL.2025.NED,4,Survation MRP (List),28.19%,50.36%,4.60%,5.63%,NI,NI,10.04%,1.19%,Lab
UKPARL.2025.NED,5,AVERAGE,31.59%,46.12%,5.14%,4.55%,0.00%,0.00%,11.63%,0.72%,TRUE
UKPARL.2025.NEF,1,YOUGOV MRPs (List),3.09%,10.93%,27.61%,12.28%,30.07%,0.00%,7.22%,8.80%,SNP
UKPARL.2025.NEF,2,Electoral Calculus MRP (List),3.00%,18.00%,40.00%,5.00%,29.00%,0.00%,0.00%,6.00%,LD
UKPARL.2025.NEF,3,MIC MRP (List),10.36%,10.73%,43.82%,3.27%,26.97%,0.00%,3.07%,1.78%,LD
UKPARL.2025.NEF,4,Survation MRP (List),7.50%,14.77%,41.10%,0.86%,31.47%,NI,4.30%,NI,LD
UKPARL.2025.NEF,5,AVERAGE,5.99%,13.61%,38.13%,5.35%,29.38%,0.00%,3.65%,5.53%,FALSE
UKPARL.2025.NEH,1,YOUGOV MRPs (List),41.90%,19.49%,25.02%,3.90%,0.00%,0.00%,8.87%,0.82%,LD
UKPARL.2025.NEH,2,Electoral Calculus MRP (List),31.00%,29.00%,21.00%,5.00%,0.00%,0.00%,13.00%,1.00%,Lab
UKPARL.2025.NEH,3,MIC MRP (List),41.39%,25.34%,19.67%,4.15%,0.00%,0.00%,8.47%,0.98%,Lab
UKPARL.2025.NEH,4,Survation MRP (List),33.88%,24.30%,24.98%,4.77%,NI,NI,11.04%,1.04%,LD
UKPARL.2025.NEH,5,AVERAGE,37.04%,24.53%,22.67%,4.45%,0.00%,0.00%,10.35%,0.96%,FALSE
UKPARL.2025.NES,1,YOUGOV MRPs (List),34.17%,39.71%,9.53%,5.39%,0.00%,0.00%,10.37%,0.82%,Lab
UKPARL.2025.NES,2,Electoral Calculus MRP (List),31.00%,44.00%,8.00%,5.00%,0.00%,0.00%,11.00%,0.00%,Lab
UKPARL.2025.NES,3,MIC MRP (List),34.59%,33.10%,16.20%,6.46%,0.00%,0.00%,8.94%,0.70%,Lab
UKPARL.2025.NES,4,Survation MRP (List),27.52%,41.95%,13.92%,3.59%,NI,NI,11.66%,1.35%,Lab
UKPARL.2025.NES,5,AVERAGE,31.82%,39.69%,11.91%,5.11%,0.00%,0.00%,10.49%,0.72%,TRUE
UKPARL.2025.NFE,1,YOUGOV MRPs (List),37.24%,24.89%,16.80%,6.30%,0.00%,0.00%,13.96%,0.81%,Lab
UKPARL.2025.NFE,2,Electoral Calculus MRP (List),38.00%,35.00%,7.00%,7.00%,0.00%,0.00%,13.00%,1.00%,Lab
UKPARL.2025.NFE,3,MIC MRP (List),38.65%,25.04%,16.81%,8.39%,0.00%,0.00%,10.46%,0.65%,Lab
UKPARL.2025.NFE,4,Survation MRP (List),31.60%,24.18%,14.34%,4.79%,NI,NI,23.44%,1.65%,Lab
UKPARL.2025.NFE,5,AVERAGE,36.37%,27.28%,13.74%,6.62%,0.00%,0.00%,15.21%,1.03%,TRUE
UKPARL.2025.NFW,1,YOUGOV MRPs (List),42.56%,20.66%,17.25%,7.30%,0.00%,0.00%,11.43%,0.81%,Lab
UKPARL.2025.NFW,2,Electoral Calculus MRP (List),41.00%,34.00%,6.00%,8.00%,0.00%,0.00%,11.00%,1.00%,Lab
UKPARL.2025.NFW,3,MIC MRP (List),40.51%,22.90%,15.04%,12.02%,0.00%,0.00%,8.99%,0.54%,Lab
UKPARL.2025.NFW,4,Survation MRP (List),32.73%,24.74%,15.54%,12.13%,NI,NI,14.05%,0.81%,Lab
UKPARL.2025.NFW,5,AVERAGE,39.20%,25.57%,13.46%,9.86%,0.00%,0.00%,11.37%,0.79%,TRUE
UKPARL.2025.NGE,1,YOUGOV MRPs (List),8.69%,68.53%,4.58%,10.92%,0.00%,0.00%,6.47%,0.82%,Lab
UKPARL.2025.NGE,2,Electoral Calculus MRP (List),7.00%,67.00%,4.00%,10.00%,0.00%,0.00%,11.00%,2.00%,Lab
UKPARL.2025.NGE,3,MIC MRP (List),16.11%,65.94%,3.99%,4.23%,0.00%,0.00%,6.65%,3.08%,Lab
UKPARL.2025.NGE,4,Survation MRP (List),14.04%,56.09%,6.48%,10.87%,NI,NI,8.92%,3.61%,Lab
UKPARL.2025.NGE,5,AVERAGE,11.46%,64.39%,4.76%,9.00%,0.00%,0.00%,8.26%,2.38%,TRUE
UKPARL.2025.NGN,1,YOUGOV MRPs (List),20.02%,54.77%,3.35%,7.54%,0.00%,0.00%,13.50%,0.83%,Lab
UKPARL.2025.NGN,2,Electoral Calculus MRP (List),18.00%,56.00%,2.00%,5.00%,0.00%,0.00%,18.00%,1.00%,Lab
UKPARL.2025.NGN,3,MIC MRP (List),25.26%,55.65%,3.12%,2.81%,0.00%,0.00%,11.07%,2.08%,Lab
UKPARL.2025.NGN,4,Survation MRP (List),21.32%,48.41%,5.59%,9.08%,NI,NI,15.59%,NI,Lab
UKPARL.2025.NGN,5,AVERAGE,21.15%,53.71%,3.51%,6.11%,0.00%,0.00%,14.54%,1.30%,TRUE
UKPARL.2025.NGS,1,YOUGOV MRPs (List),14.26%,57.40%,7.05%,10.49%,0.00%,0.00%,10.25%,0.55%,Lab
UKPARL.2025.NGS,2,Electoral Calculus MRP (List),12.00%,63.00%,4.00%,9.00%,0.00%,0.00%,12.00%,1.00%,Lab
UKPARL.2025.NGS,3,MIC MRP (List),21.14%,60.78%,3.95%,3.36%,0.00%,0.00%,9.17%,1.60%,Lab
UKPARL.2025.NGS,4,Survation MRP (List),17.61%,48.24%,7.66%,5.37%,NI,NI,13.71%,7.40%,Lab
UKPARL.2025.NGS,5,AVERAGE,16.25%,57.35%,5.67%,7.05%,0.00%,0.00%,11.28%,2.64%,TRUE
UKPARL.2025.NHI,1,YOUGOV MRPs (List),10.13%,37.95%,3.25%,6.50%,32.27%,0.00%,3.78%,6.12%,Lab
UKPARL.2025.NHI,2,Electoral Calculus MRP (List),8.00%,43.00%,5.00%,6.00%,32.00%,0.00%,0.00%,7.00%,Lab
UKPARL.2025.NHI,3,MIC MRP (List),16.12%,30.16%,11.36%,2.85%,35.08%,0.00%,3.03%,1.40%,SNP
UKPARL.2025.NHI,4,Survation MRP (List),12.42%,34.52%,3.39%,NI,37.80%,NI,5.56%,6.31%,SNP
UKPARL.2025.NHI,5,AVERAGE,11.67%,36.41%,5.75%,5.12%,34.29%,0.00%,3.09%,5.21%,FALSE
UKPARL.2025.NHN,1,YOUGOV MRPs (List),26.47%,51.04%,4.61%,6.55%,0.00%,0.00%,10.53%,0.81%,Lab
UKPARL.2025.NHN,2,Electoral Calculus MRP (List),23.00%,54.00%,3.00%,5.00%,0.00%,0.00%,14.00%,1.00%,Lab
UKPARL.2025.NHN,3,MIC MRP (List),30.49%,52.10%,4.77%,2.91%,0.00%,0.00%,8.66%,1.07%,Lab
UKPARL.2025.NHN,4,Survation MRP (List),30.12%,37.32%,4.45%,9.36%,NI,NI,14.95%,3.79%,Lab
UKPARL.2025.NHN,5,AVERAGE,27.52%,48.62%,4.21%,5.95%,0.00%,0.00%,12.03%,1.67%,TRUE
UKPARL.2025.NHR,1,YOUGOV MRPs (List),37.65%,23.07%,8.45%,16.94%,0.00%,0.00%,13.08%,0.81%,Lab
